100,100,-1.34752166667,40969
200,200,138.074166667,41771
300,300,179.898333333,42010
400,400,217.479833333,42231
500,500,252.222333333,42430
600,600,287.163333333,42633
700,700,357.075166667,43040
800,800,425.752166667,43438
900,900,458.547666667,43627
1000,1000,494.395,43833
1100,1100,499.550333333,43865
1200,1200,530.135833333,44040
1300,1300,591.114833333,44391
1400,1400,621.410333333,44568
1500,1500,712.290833333,45097
1600,1600,742.2445,45270
1700,1700,772.659166667,45448
1800,1800,803.180833333,45620
1900,1900,833.308166667,45789
2000,2000,863.419333333,45973
2100,2100,893.382,46155
2200,2200,1000.8863,46779
2300,2300,953.980833333,47025
2400,2400,1014.46833333,47374
2500,2500,1074.885,47646
2600,2600,1105.03833333,47782
2700,2700,1130.405,47936
2800,2800,1211.03,47981
2900,2900,1170.88166667,48163
3000,3000,1251.22833333,48209
3100,3100,1331.74,48698
3200,3200,1500.958,49662
3300,3300,1412.25,49753
3400,3400,1492.725,49925
3500,3500,1532.99666667,50166
3600,3600,1613.065,50384
3700,3700,1653.59833333,50555
3800,3800,1573.13,50576
3900,3900,1693.68166667,50783
4000,4000,1809.1,51467
4100,4100,1859.645,51764
4200,4200,1909.48666667,52046
4300,4300,1959.81833333,52340
4400,4400,2004.493,52583
4500,4500,2160.60833333,53642
4600,4600,2110.85666667,53777
4700,4700,2060.575,53854
4800,4800,2311.83666667,54369
4900,4900,2210.87833333,54711
5000,5000,2412.135,54967
5100,5100,2508.049,55502
5200,5200,2462.26333333,55663
5300,5300,2513.92833333,56459
5400,5400,2564.07333333,56475
5500,5500,2614.17333333,56878
5600,5600,2714.64833333,57249
5700,5700,2815.20166667,57997
5800,5800,2915.69333333,58374
5900,5900,3011.2705,58453
6000,6000,3015.88333333,58481
6100,6100,3066.31333333,58772
6200,6200,2965.55166667,58777
6300,6300,3116.205,59059
6400,6400,3166.52833333,59352
6500,6500,3316.91666667,60242
6600,6600,3367.24,60532
6700,6700,3467.695,61116
6800,6800,3514.914,61396
6900,6900,3517.90166667,61409
7000,7000,3568.01166667,61708
7100,7100,3618.23333333,61994
7200,7200,3668.36833333,62295
7300,7300,3718.46,62573
7400,7400,3769.035,62869
7500,7500,3869.13,63457
7600,7600,3919.06833333,63752
7700,7700,3969.22666667,64049
7800,7800,4019.188,64348
7900,7900,4018.1355,64358
8000,8000,4069.0135,64632
8100,8100,4236.68807664,65535
