------BEGIN-----
Set Voltages and References
Vout-,|1028,1525,2032,2533,3034,3537,4042,4042,4003,3943,3860,3788,3740,3700,3625,3580,3521,3486,3434,3384,3363,3287,3267,3193,3157,3103,3033,2980,2947,2902,2864,2821,2763,2712,2664,2607,2559,2503,2450,2393,2342,2287,2239,2233,2141,2132,2036,1990,1941,1885,1876,1791,1737,1690,1642,1593,1550,1503,1439,1408,1340,1287,1239,1190,1141,1092,1046,996,951,894,857,790,741,706,653,599,556,503,443,400,348,301,250,200,149,-1,-1,-1,-1,-1,-151,-200,-249,-299,-349,-397,-448,-496,-544,-598,-645,-689,-745,-802,-856,-882,-946,-992,-1044,-1089,-1140,-1190,-1242,-1289,-1337,-1389,-1451,-1493,-1546,-1592,-1641,-1692,-1766,-1818,-1871,-1898,-1941,-1986,-2035,-2086,-2138,-2187,-2235,-2282,-2333,-2389,-2436,-2483,-2526,-2582,-2643,-2688,-2726,-2778,-2837,-2883,-2931,-2971,-3025,-3077,-3129,-3179,-3218,-3281,-3333,-3379,-3436,-3490,-3543,-3592,-3633,-3683,-3738,-3760,-3816,-3878,-3928,-3979,-4465,-4998,-5494,-5969,-6432,-6982,-3989|
Vdiff_calc,|-8061,-8037,-8050,-8060,-8066,-8070,-8076,-8076,-7998,-7870,-7713,-7568,-7472,-7391,-7243,-7153,-7041,-6965,-6861,-6762,-6719,-6568,-6526,-6380,-6308,-6201,-6060,-5957,-5889,-5800,-5724,-5636,-5521,-5419,-5323,-5211,-5114,-5002,-4896,-4782,-4681,-4571,-4476,-4462,-4280,-4262,-4070,-3978,-3880,-3767,-3751,-3581,-3474,-3379,-3284,-3186,-3100,-3007,-2878,-2817,-2682,-2576,-2480,-2382,-2284,-2186,-2094,-1994,-1905,-1791,-1717,-1583,-1486,-1416,-1310,-1203,-1117,-1011,-893,-803,-700,-606,-504,-404,-302,0,0,0,0,0,298,396,494,594,694,791,890,987,1083,1191,1286,1374,1487,1601,1709,1761,1890,1982,2086,2176,2278,2378,2483,2577,2672,2777,2902,2985,3091,3184,3281,3383,3532,3637,3742,3797,3883,3973,4071,4173,4277,4376,4472,4567,4668,4781,4874,4968,5055,5167,5289,5380,5455,5559,5678,5770,5866,5945,6055,6159,6263,6363,6441,6567,6672,6764,6878,6986,7092,7191,7272,7372,7483,7526,7639,7763,7863,7965,7951,8039,8032,7991,7924,7963,7985|
Vbias,|3004,2496,1996,1501,1003,502,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,980,1480,1975,2471,3002,0|
 
Meter regulation Pass/Fail
Vout+,|P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,FAIL-LOW,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,FAIL-HIGH,FAIL-HIGH,P,P,P,P|
Vout-,|FAIL-HIGH,P,FAIL-HIGH,P,P,P,P,P,FAIL-HIGH,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,FAIL-HIGH,P,FAIL-HIGH,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P|
Vbias,|P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P|
-----------
 
EtherCAT readings
HV+ ECAT High,|7051.03,6556.57,6066.13,5575.69,5080.225,4593.805,4107.385,4107.385,4068.19,3891.31,3880.255,3807.895,3752.62,3696.34,3625.99,3588.805,3535.54,3494.335,3452.125,3455.14,3390.82,3293.335,3227.005,3234.04,3182.785,3121.48,3038.065,2995.855,2956.66,2921.485,2899.375,2872.24,2808.925,2748.625,2715.46,2651.14,2587.825,2523.505,2462.2,2380.795,2334.565,2274.265,2257.18,2175.775,2152.66,2200.9,2028.04,1978.795,1939.6,1895.38,1794.88,1792.87,1725.535,1681.315,1642.12,1593.88,1579.81,1502.425,1508.455,1446.145,1304.44,1258.21,1213.99,1165.75,1121.53,1084.345,1041.13,983.845,868.27,881.335,949.675,779.83,733.6,777.82,719.53,626.065,637.12,520.54,465.265,386.875,438.13,388.885,335.62,283.36,217.03,43.165,79.345,63.265,56.23,17.035,179.845,289.39,324.565,365.77,428.08,480.34,523.555,582.85,604.96,663.25,715.51,812.995,831.085,729.58,816.01,1009.975,1043.14,1066.255,1117.51,1199.92,1229.065,1261.225,1339.615,1382.83,1415.995,1453.18,1499.41,1534.585,1601.92,1692.37,1593.88,1744.63,1705.435,1748.65,1798.9,1923.52,2032.06,2083.315,2129.545,2163.715,2203.915,2261.2,2299.39,2350.645,2386.825,2482.3,2511.445,2593.855,2632.045,2666.215,2706.415,2785.81,2824.0,2866.21,2908.42,2976.76,3011.935,3082.285,3128.515,3173.74,3220.975,3274.24,3388.81,3370.72,3417.955,3509.41,3534.535,3543.58,3622.975,3613.93,3701.365,3727.495,3788.8,3826.99,3916.435,3996.835,4024.975,4115.425,3596.845,3116.455,2653.15,2116.48,1574.785,1079.32,4106.38|
HV+ ECAT Low,|6960.97,6471.43,5985.87,5500.31,5009.775,4528.195,4046.615,4046.615,4007.81,3832.69,3821.745,3750.105,3695.38,3639.66,3570.01,3533.195,3480.46,3439.665,3397.875,3400.86,3337.18,3240.665,3174.995,3181.96,3131.215,3070.52,2987.935,2946.145,2907.34,2872.515,2850.625,2823.76,2761.075,2701.375,2668.54,2604.86,2542.175,2478.495,2417.8,2337.205,2291.435,2231.735,2214.82,2134.225,2111.34,2159.1,1987.96,1939.205,1900.4,1856.62,1757.12,1755.13,1688.465,1644.685,1605.88,1558.12,1544.19,1467.575,1473.545,1411.855,1271.56,1225.79,1182.01,1134.25,1090.47,1053.655,1010.87,954.155,839.73,852.665,920.325,752.17,706.4,750.18,692.47,599.935,610.88,495.46,440.735,363.125,413.87,365.115,312.38,260.64,194.97,22.835,58.655,42.735,35.77,-3.035,158.155,266.61,301.435,342.23,403.92,455.66,498.445,557.15,579.04,636.75,688.49,785.005,802.915,702.42,787.99,980.025,1012.86,1035.745,1086.49,1168.08,1196.935,1228.775,1306.385,1349.17,1382.005,1418.82,1464.59,1499.415,1566.08,1655.63,1558.12,1707.37,1668.565,1711.35,1761.1,1884.48,1991.94,2042.685,2088.455,2122.285,2162.085,2218.8,2256.61,2307.355,2343.175,2437.7,2466.555,2548.145,2585.955,2619.785,2659.585,2738.19,2776.0,2817.79,2859.58,2927.24,2962.065,3031.715,3077.485,3122.26,3169.025,3221.76,3335.19,3317.28,3364.045,3454.59,3479.465,3488.42,3567.025,3558.07,3644.635,3670.505,3731.2,3769.01,3857.565,3937.165,3965.025,4054.575,3541.155,3065.545,2606.85,2075.52,1539.215,1048.68,4045.62|
Vout+,|-7006,-6514,-6026,-5538,-5045,-4561,-4077,-4077,-4038,-3862,-3851,-3779,-3724,-3668,-3598,-3561,-3508,-3467,-3425,-3428,-3364,-3267,-3201,-3208,-3157,-3096,-3013,-2971,-2932,-2897,-2875,-2848,-2785,-2725,-2692,-2628,-2565,-2501,-2440,-2359,-2313,-2253,-2236,-2155,-2132,-2180,-2008,-1959,-1920,-1876,-1776,-1774,-1707,-1663,-1624,-1576,-1562,-1485,-1491,-1429,-1288,-1242,-1198,-1150,-1106,-1069,-1026,-969,-854,-867,-935,-766,-720,-764,-706,-613,-624,-508,-453,-375,-426,-377,-324,-272,-206,33,69,53,46,-7,169,278,313,354,416,468,511,570,592,650,702,799,817,716,802,995,1028,1051,1102,1184,1213,1245,1323,1366,1399,1436,1482,1517,1584,1674,1576,1726,1687,1730,1780,1904,2012,2063,2109,2143,2183,2240,2278,2329,2365,2460,2489,2571,2609,2643,2683,2762,2800,2842,2884,2952,2987,3057,3103,3148,3195,3248,3362,3344,3391,3482,3507,3516,3595,3586,3673,3699,3760,3798,3887,3967,3995,4085,3569,3091,2630,2096,1557,1064,4076|
HV- ECAT High,|922.54,1485.34,1944.625,2428.03,2906.41,3454.135,3925.48,3922.465,3882.265,4001.86,3881.26,3846.085,3803.875,3764.68,3721.465,3664.18,3614.935,3557.65,3512.425,3380.77,3359.665,3359.665,3316.45,3204.895,3170.725,3132.535,3122.485,3062.185,3012.94,2928.52,2846.11,2779.78,2741.59,2691.34,2623.0,2582.8,2553.655,2523.505,2507.425,2493.355,2389.84,2355.67,2283.31,2248.135,2183.815,2052.16,2113.465,2062.21,1999.9,1984.825,1976.785,1825.03,1798.9,1747.645,1684.33,1636.09,1561.72,1519.51,1444.135,1406.95,1425.04,1379.815,1322.53,1263.235,1219.015,1161.73,1104.445,1038.115,1036.105,919.525,765.76,864.25,795.91,636.115,606.97,593.905,504.46,506.47,468.28,449.185,284.365,238.135,192.91,137.635,107.485,40.15,67.285,38.14,47.185,15.025,128.59,140.65,202.96,245.17,282.355,330.595,405.97,424.06,490.39,520.54,595.915,609.985,698.425,884.35,906.46,830.08,896.41,957.715,1008.97,1024.045,1091.38,1148.665,1187.86,1249.165,1313.485,1373.785,1434.085,1494.385,1536.595,1555.69,1726.54,1692.37,1850.155,1900.405,1944.625,1917.49,1926.535,1964.725,2018.995,2076.28,2127.535,2180.8,2227.03,2270.245,2341.6,2396.875,2444.11,2479.285,2516.47,2573.755,2625.01,2659.18,2712.445,2774.755,2837.065,2902.39,2937.565,2975.755,3028.015,3079.27,3132.535,3171.73,3162.685,3284.29,3351.625,3386.8,3441.07,3508.405,3560.665,3625.99,3654.13,3705.385,3753.625,3800.86,3831.01,3885.28,3959.65,3986.785,4459.135,5002.84,5492.275,5985.73,6459.085,7032.94,3998.845|
HV- ECAT Low,|893.46,1450.66,1905.375,2383.97,2857.59,3399.865,3866.52,3863.535,3823.735,3942.14,3822.74,3787.915,3746.125,3707.32,3664.535,3607.82,3559.065,3502.35,3457.575,3327.23,3306.335,3306.335,3263.55,3153.105,3119.275,3081.465,3071.515,3011.815,2963.06,2879.48,2797.89,2732.22,2694.41,2644.66,2577.0,2537.2,2508.345,2478.495,2462.575,2448.645,2346.16,2312.33,2240.69,2205.865,2142.185,2011.84,2072.535,2021.79,1960.1,1945.175,1937.215,1786.97,1761.1,1710.355,1647.67,1599.91,1526.28,1484.49,1409.865,1373.05,1390.96,1346.185,1289.47,1230.765,1186.985,1130.27,1073.555,1007.885,1005.895,890.475,738.24,835.75,768.09,609.885,581.03,568.095,479.54,481.53,443.72,424.815,261.635,215.865,171.09,116.365,86.515,19.85,46.715,17.86,26.815,-5.025,107.41,119.35,181.04,222.83,259.645,307.405,382.03,399.94,465.61,495.46,570.085,584.015,671.575,855.65,877.54,801.92,867.59,928.285,979.03,993.955,1060.62,1117.335,1156.14,1216.835,1280.515,1340.215,1399.915,1459.615,1501.405,1520.31,1689.46,1655.63,1811.845,1861.595,1905.375,1878.51,1887.465,1925.275,1979.005,2035.72,2086.465,2139.2,2184.97,2227.755,2298.4,2353.125,2399.89,2434.715,2471.53,2528.245,2578.99,2612.82,2665.555,2727.245,2788.935,2853.61,2888.435,2926.245,2977.985,3028.73,3081.465,3120.27,3111.315,3231.71,3298.375,3333.2,3386.93,3453.595,3505.335,3570.01,3597.87,3648.615,3696.375,3743.14,3772.99,3826.72,3900.35,3927.215,4394.865,4933.16,5417.725,5906.27,6374.915,6943.06,3939.155|
Vout-,|908,1468,1925,2406,2882,3427,3896,3893,3853,3972,3852,3817,3775,3736,3693,3636,3587,3530,3485,3354,3333,3333,3290,3179,3145,3107,3097,3037,2988,2904,2822,2756,2718,2668,2600,2560,2531,2501,2485,2471,2368,2334,2262,2227,2163,2032,2093,2042,1980,1965,1957,1806,1780,1729,1666,1618,1544,1502,1427,1390,1408,1363,1306,1247,1203,1146,1089,1023,1021,905,752,850,782,623,594,581,492,494,456,437,273,227,182,127,97,30,57,28,37,-5,-118,-130,-192,-234,-271,-319,-394,-412,-478,-508,-583,-597,-685,-870,-892,-816,-882,-943,-994,-1009,-1076,-1133,-1172,-1233,-1297,-1357,-1417,-1477,-1519,-1538,-1708,-1674,-1831,-1881,-1925,-1898,-1907,-1945,-1999,-2056,-2107,-2160,-2206,-2249,-2320,-2375,-2422,-2457,-2494,-2551,-2602,-2636,-2689,-2751,-2813,-2878,-2913,-2951,-3003,-3054,-3107,-3146,-3137,-3258,-3325,-3360,-3414,-3481,-3533,-3598,-3626,-3677,-3725,-3772,-3802,-3856,-3930,-3957,-4427,-4968,-5455,-5946,-6417,-6988,-3969|
Vdiff,|-8003,-7997,-8001,-8003,-8002,-8003,-8004,-8003,-7895,-7804,-7704,-7597,-7500,-7405,-7295,-7197,-7100,-6985,-6896,-6792,-6704,-6597,-6494,-6382,-6302,-6202,-6099,-5994,-5904,-5793,-5701,-5600,-5497,-5400,-5297,-5193,-5101,-4995,-4900,-4803,-4698,-4602,-4502,-4393,-4295,-4212,-4104,-3996,-3898,-3802,-3715,-3599,-3501,-3401,-3299,-3199,-3099,-3006,-2889,-2802,-2702,-2598,-2499,-2402,-2301,-2200,-2102,-2002,-1902,-1799,-1701,-1600,-1497,-1402,-1300,-1200,-1102,-1003,-897,-802,-700,-600,-500,-400,-301,0,0,0,0,0,299,399,499,599,700,799,899,1001,1099,1199,1299,1396,1499,1592,1700,1795,1902,1998,2100,2200,2300,2398,2501,2597,2697,2796,2907,2998,3102,3203,3292,3401,3497,3597,3701,3800,3899,3998,4100,4199,4293,4399,4497,4595,4690,4797,4896,5003,5103,5197,5291,5410,5497,5594,5697,5804,5896,5992,6096,6197,6302,6399,6484,6599,6700,6788,6888,7007,7105,7188,7310,7385,7491,7579,7688,7804,7903,8005,8005,8013,8017,8011,8010,8009,8008|
8kv Mon,|7999,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999,7953,7835,7692,7586,7456,7373,7259,7154,7034,6982,6885,6769,6660,6567,6456,6341,6226,6098,5980,5853,5725,5619,5502,5423,5337,5220,5108,4999,4876,4748,4661,4516,4428,4323,4216,4134,3977,3856,3753,3657,3538,3435,3312,3187,3099,2974,2859,2754,2638,2533,2426,2318,2213,2098,1977,1869,1759,1650,1548,1435,1324,1221,1110,988,886,771,664,554,445,337,11,10,10,10,10,334,443,551,660,772,880,989,1097,1202,1323,1430,1536,1652,1749,1870,1967,2089,2195,2308,2416,2526,2628,2757,2858,2956,3079,3204,3289,3419,3541,3626,3739,3840,3969,4099,4209,4317,4424,4505,4619,4734,4866,4980,5092,5200,5317,5421,5500,5597,5722,5833,5990,6092,6209,6345,6458,6560,6664,6770,6882,6979,7054,7167,7261,7372,7470,7593,7733,7850,7938,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999|
CT out,|-3003,-2500,-2001,-1500,-1001,-500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-500,-999,-1507,-2013,-2514,-3003,-1|
