100,100,0,0
200,200,-269.999,602
300,300,-354.037166667,870
400,400,-429.5645,1116
500,500,-499.4335,1339
600,600,-568.7885,1567
700,700,-709.073,2017
800,800,-848.139,2465
900,900,-915.061,2676
1000,1000,-997.729166667,2958
1100,1100,-1058.309,3168
1200,1200,-1179.74533333,3547
1300,1300,-1240.35116667,3752
1400,1400,-1422.28016667,4330
1500,1500,-1482.2715,4526
1600,1600,-1543.13783333,4724
1700,1700,-1604.22816667,4910
1800,1800,-1664.54966667,5107
1900,1900,-1724.74733333,5285
2000,2000,-1784.75566667,5485
2100,2100,-1906.01583333,5894
2200,2200,-1966.58466667,6101
2300,2300,-2087.52166667,6501
2400,2400,-2208.27166667,6869
2500,2500,-2259.05166667,7033
2600,2600,-2339.95833333,7281
2700,2700,-2420.29833333,7544
2800,2800,-2500.63666667,7808
2900,2900,-2580.79,8060
3000,3000,-2742.365,8605
3100,3100,-2902.77333333,9159
3200,3200,-2983.485,9395
3300,3300,-3063.88166667,9689
3400,3400,-3223.98166667,10183
3500,3500,-3304.91666667,10476
3600,3600,-3384.99,10726
3700,3700,-3465.48833333,11009
3800,3800,-3515.895,11130
3900,3900,-3817.17,12129
4000,4000,-3916.765,12469
4100,4100,-4017.35,12790
4200,4200,-4117.935,13108
4300,4300,-4218.37333333,13440
4400,4400,-4419.155,14095
4500,4500,-4519.51833333,14425
4600,4600,-4619.82333333,14728
4700,4700,-4719.83166667,15085
4800,4800,-5023.44,16072
4900,4900,-5123.59333333,16395
5000,5000,-5223.55833333,16705
5100,5100,-5324.37833333,17065
5200,5200,-5424.33833333,17378
5300,5300,-5524.24,17715
5400,5400,-5724.94333333,18380
5500,5500,-5825.72333333,18728
5600,5600,-6025.955,19301
5700,5700,-6226.2,19955
5800,5800,-6326.80833333,20281
5900,5900,-6427.24833333,20633
6000,6000,-6527.65333333,20961
6100,6100,-6627.15666667,21290
6200,6200,-6727.62833333,21609
6300,6300,-6827.95166667,21928
6400,6400,-7127.62,22906
6500,6500,-7228.21,23235
6600,6600,-7429.48166667,23885
6700,6700,-7529.545,24234
6800,6800,-7629.715,24603
6900,6900,-7729.72166667,24932
7000,7000,-7829.69833333,25227
7100,7100,-7929.735,25578
7200,7200,-8001.04,25689
7300,7300,-8005.88,25717
7400,7400,-8002.382,25749
7500,7500,-8023.84,25765
7600,7600,-8028.38,25786
7700,7700,-8029.77,25905
7800,7800,-8227.65571429,27000
7900,7900,0.0975583333333,65264
8000,8000,0,65535
