100,2139,21.58,0
200,4235,21.28,0
300,6353,21.17666667,0
400,8471,21.1775,0
500,10589,21.134,0
600,12707,21.10666667,0
700,14825,21.09285714,0
800,16943,21.10375,0
900,19061,21.09,0
1000,21179,21.099,0
1100,23296,21.08636364,0
1200,25414,21.09583333,-1.81899E-12
1300,27554,21.08615385,0
1400,29672,21.09428571,0
1500,31790,21.086,0
1600,33908,21.091875,0
1700,36026,21.08529412,0
1800,38165,21.09055556,0
1900,40283,21.09578947,0
2000,42401,21.089,0
2100,44519,21.09380952,0
2200,46659,21.09818182,0
2300,48799,21.09217391,0
2400,50895,21.09625,0
2500,53034,21.1,0
2600,55152,21.10269231,0
2700,57292,21.09814815,0
2800,59410,21.10142857,0
2900,61572,21.10413793,0
3000,63668,21.10413793,0
