100,100,-7009.0425,0
200,200,-6504.7425,2983
300,300,-6004.643,5962
400,400,-5506.3905,8910
500,500,-5008.7465,11894
600,600,-4510.345,14818
700,700,-4011.541,17796
800,800,-3962.025,18182
900,900,-3912.04833333,18481
1000,1000,-3862.075,18786
1100,1100,-3812.21666667,19091
1200,1200,-3762.14,19369
1300,1300,-3662.23833333,19925
1400,1400,-3611.675,20189
1500,1500,-3462.00666667,21261
1600,1600,-3411.89166667,21483
1700,1700,-3361.87166667,21747
1800,1800,-3311.68333333,22070
1900,1900,-3262.015,22350
2000,2000,-3211.93166667,22642
2100,2100,-3161.74166667,22905
2200,2200,-3061.31833333,23518
2300,2300,-3011.56166667,23862
2400,2400,-2911.59,24472
2500,2500,-2811.52166667,25049
2600,2600,-2761.14833333,25344
2700,2700,-2711.32166667,25634
2800,2800,-2661.46166667,25874
2900,2900,-2611.06166667,26201
3000,3000,-2561.235,26402
3100,3100,-2459.75166667,27106
3200,3200,-2359.8,27683
3300,3300,-2309.80833333,27947
3400,3400,-2259.83333333,28207
3500,3500,-2159.14166667,28841
3600,3600,-2109.6,29112
3700,3700,-2059.41833333,29411
3800,3800,-2009.29333333,29725
3900,3900,-1959.13666667,30007
4000,4000,-1808.95,30901
4100,4100,-1759.12166667,31184
4200,4200,-1734.00333333,31240
4300,4300,-1693.90833333,31468
4400,4400,-1653.93833333,31754
4500,4500,-1573.71666667,32229
4600,4600,-1533.76833333,32472
4700,4700,-1493.62666667,32705
4800,4800,-1453.42666667,32898
4900,4900,-1333.185,33567
5000,5000,-1292.915,33790
5100,5100,-1252.95666667,34076
5200,5200,-1212.93166667,34271
5300,5300,-1172.90333333,34466
5400,5400,-1132.565,34700
5500,5500,-1077.24166667,35028
5600,5600,-1047.145,35226
5700,5700,-986.938833333,35546
5800,5800,-926.601166667,35936
5900,5900,-896.423333333,36139
6000,6000,-866.5565,36343
6100,6100,-836.591166667,36519
6200,6200,-806.597,36700
6300,6300,-776.199666667,36870
6400,6400,-745.930666667,37114
6500,6500,-655.733,37563
6600,6600,-625.690833333,37738
6700,6700,-595.584833333,37987
6800,6800,-535.367333333,38076
6900,6900,-505.3715,38262
7000,7000,-500.218666667,38438
7100,7100,-464.727666667,38627
7200,7200,-430.4355,38732
7300,7300,-396.352166667,39013
7400,7400,-360.8615,39220
7500,7500,-291.104166667,39526
7600,7600,-256.580666667,39688
7700,7700,-221.775166667,39917
7800,7800,-184.092166667,40254
7900,7900,-142.0385,40407
8000,8000,-1.437675,41366
